Country,Year,GDP per capita,Country ISO,Continent
Afghanistan,1990,338.6319857954687,AFG,Asia
Afghanistan,1995,197.10806662487542,AFG,Asia
Afghanistan,2000,180.72315429683877,AFG,Asia
Afghanistan,2005,265.24637142780045,AFG,Asia
Afghanistan,2010,537.2382360218157,AFG,Asia
Afghanistan,2015,554.0040072260498,AFG,Asia
Afghanistan,2020,512.7499301864844,AFG,Asia
Albania,1990,651.2012838244974,ALB,Europe
Albania,1995,728.5321867731285,ALB,Europe
Albania,2000,1096.0286880634446,ALB,Europe
Albania,2005,2655.1437840817584,ALB,Europe
Albania,2010,4093.825900412989,ALB,Europe
Albania,2015,3950.390255039412,ALB,Europe
Albania,2020,5288.989573038817,ALB,Europe
Algeria,1990,2419.907394140262,DZA,Africa
Algeria,1995,1473.8203524065664,DZA,Africa
Algeria,2000,1776.3629601357227,DZA,Africa
Algeria,2005,3131.3282998788754,DZA,Africa
Algeria,2010,4495.921455483428,DZA,Africa
Algeria,2015,4197.417286292595,DZA,Africa
Algeria,2020,3354.1573025467633,DZA,Africa
Andorra,1990,24305.217276603602,AND,Europe
Andorra,1995,23701.627069630562,AND,Europe
Andorra,2000,21620.416387961235,AND,Europe
Andorra,2005,39583.98600052164,AND,Europe
Andorra,2010,48190.9087284289,AND,Europe
Andorra,2015,38869.87077665994,AND,Europe
Andorra,2020,37207.17563596214,AND,Europe
Angola,1990,1155.728995434284,AGO,Africa
Angola,1995,477.4373432450317,AGO,Africa
Angola,2000,744.6204957052756,AGO,Africa
Angola,2005,1900.722636795008,AGO,Africa
Angola,2010,3586.663901601696,AGO,Africa
Angola,2015,4130.930080226787,AGO,Africa
Angola,2020,1639.9510225205042,AGO,Africa
Anguilla,1990,9091.120775657811,AIA,Latin America and the Caribbean
Anguilla,1995,10804.757259081807,AIA,Latin America and the Caribbean
Anguilla,2000,13599.871827109086,AIA,Latin America and the Caribbean
Anguilla,2005,18881.46013510212,AIA,Latin America and the Caribbean
Anguilla,2010,20325.822001777058,AIA,Latin America and the Caribbean
Anguilla,2015,22756.2807675145,AIA,Latin America and the Caribbean
Anguilla,2020,16582.659014484485,AIA,Latin America and the Caribbean
Antigua and Barbuda,1990,7255.406303220855,ATG,Latin America and the Caribbean
Antigua and Barbuda,1995,8440.034525592582,ATG,Latin America and the Caribbean
Antigua and Barbuda,2000,10443.501925748278,ATG,Latin America and the Caribbean
Antigua and Barbuda,2005,12708.077996237356,ATG,Latin America and the Caribbean
Antigua and Barbuda,2010,13404.516016103624,ATG,Latin America and the Caribbean
Antigua and Barbuda,2015,14861.88270747037,ATG,Latin America and the Caribbean
Antigua and Barbuda,2020,15303.278111920086,ATG,Latin America and the Caribbean
Argentina,1990,4693.52696495265,ARG,Latin America and the Caribbean
Argentina,1995,8003.792850515918,ARG,Latin America and the Caribbean
Argentina,2000,8312.430527259381,ARG,Latin America and the Caribbean
Argentina,2005,5134.876717786833,ARG,Latin America and the Caribbean
Argentina,2010,10376.792178322257,ARG,Latin America and the Caribbean
Argentina,2015,14908.621296858575,ARG,Latin America and the Caribbean
Argentina,2020,8565.153125826326,ARG,Latin America and the Caribbean
Armenia,1990,647.1799307580154,ARM,Asia
Armenia,1995,412.9362183543999,ARM,Asia
Armenia,2000,643.3706818043771,ARM,Asia
Armenia,2005,1714.9819376258772,ARM,Asia
Armenia,2010,3351.7975907640157,ARM,Asia
Armenia,2015,3666.1418253608217,ARM,Asia
Armenia,2020,4505.867745526379,ARM,Asia
Aruba,1990,13023.500201658702,ABW,Latin America and the Caribbean
Aruba,1995,17961.48857123177,ABW,Latin America and the Caribbean
Aruba,2000,21026.16709090224,ABW,Latin America and the Caribbean
Aruba,2005,24978.215761317235,ABW,Latin America and the Caribbean
Aruba,2010,24452.594307044266,ABW,Latin America and the Caribbean
Aruba,2015,28419.24310053964,ABW,Latin America and the Caribbean
Aruba,2020,24008.127822025748,ABW,Latin America and the Caribbean
Australia,1990,19017.001336214256,AUS,Oceania
Australia,1995,21780.25455562123,AUS,Oceania
Australia,2000,21565.36570214372,AUS,Oceania
Australia,2005,37842.50732745457,AUS,Oceania
Australia,2010,59099.61139370469,AUS,Oceania
Australia,2015,52321.0035433425,AUS,Oceania
Australia,2020,56001.55306410771,AUS,Oceania
Austria,1990,21679.0846309519,AUT,Europe
Austria,1995,30331.630403007937,AUT,Europe
Austria,2000,24567.929177726503,AUT,Europe
Austria,2005,38405.88962163705,AUT,Europe
Austria,2010,46861.26507485564,AUT,Europe
Austria,2015,44179.46844912713,AUT,Europe
Austria,2020,48839.26898436463,AUT,Europe
Azerbaijan,1990,877.5097058434292,AZE,Asia
Azerbaijan,1995,390.50238880883813,AZE,Asia
Azerbaijan,2000,643.7607141250933,AZE,Asia
Azerbaijan,2005,1530.159338386188,AZE,Asia
Azerbaijan,2010,5727.491818270756,AZE,Asia
Azerbaijan,2015,5381.087076214852,AZE,Asia
Azerbaijan,2020,4151.016373340039,AZE,Asia
Bahamas,1990,17613.267697161584,BHS,Latin America and the Caribbean
Bahamas,1995,17240.993002931024,BHS,Latin America and the Caribbean
Bahamas,2000,24849.698782206306,BHS,Latin America and the Caribbean
Bahamas,2005,28280.870835298043,BHS,Latin America and the Caribbean
Bahamas,2010,27046.764825649927,BHS,Latin America and the Caribbean
Bahamas,2015,29821.354970880857,BHS,Latin America and the Caribbean
Bahamas,2020,23998.168238324506,BHS,Latin America and the Caribbean
Bahrain,1990,9487.745468024823,BHR,Asia
Bahrain,1995,11072.919126003455,BHR,Asia
Bahrain,2000,12738.785370401749,BHR,Asia
Bahrain,2005,17705.238935395744,BHR,Asia
Bahrain,2010,21186.81432922786,BHR,Asia
Bahrain,2015,22795.370757889865,BHR,Asia
Bahrain,2020,23433.491494360183,BHR,Asia
Bangladesh,1990,262.596250385645,BGD,Asia
Bangladesh,1995,321.4615561942973,BGD,Asia
Bangladesh,2000,351.94995840310486,BGD,Asia
Bangladesh,2005,408.9634395400549,BGD,Asia
Bangladesh,2010,829.4635600690186,BGD,Asia
Bangladesh,2015,1449.562923305814,BGD,Asia
Bangladesh,2020,2230.583105737233,BGD,Asia
Barbados,1990,7937.251572229862,BRB,Latin America and the Caribbean
Barbados,1995,8757.252515220947,BRB,Latin America and the Caribbean
Barbados,2000,11910.154925053937,BRB,Latin America and the Caribbean
Barbados,2005,14604.261154013144,BRB,Latin America and the Caribbean
Barbados,2010,16494.243040868405,BRB,Latin America and the Caribbean
Barbados,2015,17023.69436463214,BRB,Latin America and the Caribbean
Barbados,2020,16882.50152301625,BRB,Latin America and the Caribbean
Belarus,1990,1867.9662599061303,BLR,Europe
Belarus,1995,1369.1576256655542,BLR,Europe
Belarus,2000,1050.085790076628,BLR,Europe
Belarus,2005,3143.5803951165094,BLR,Europe
Belarus,2010,5881.14205068542,BLR,Europe
Belarus,2015,5819.714592434089,BLR,Europe
Belarus,2020,6370.493011513952,BLR,Europe
Belgium,1990,20616.33616746077,BEL,Europe
Belgium,1995,28531.31984998037,BEL,Europe
Belgium,2000,23012.125719240397,BEL,Europe
Belgium,2005,36660.850579048856,BEL,Europe
Belgium,2010,44213.4558564252,BEL,Europe
Belgium,2015,41086.1691175835,BEL,Europe
Belgium,2020,45517.82664697592,BEL,Europe
Belize,1990,2988.604820115122,BLZ,Latin America and the Caribbean
Belize,1995,4011.1400302619427,BLZ,Latin America and the Caribbean
Belize,2000,4720.16821751537,BLZ,Latin America and the Caribbean
Belize,2005,5236.365424877396,BLZ,Latin America and the Caribbean
Belize,2010,5399.062096018081,BLZ,Latin America and the Caribbean
Belize,2015,6098.600078917168,BLZ,Latin America and the Caribbean
Belize,2020,5185.158069588601,BLZ,Latin America and the Caribbean
Benin,1990,388.2302844981366,BEN,Africa
Benin,1995,387.79703246971945,BEN,Africa
Benin,2000,501.74861222464205,BEN,Africa
Benin,2005,805.5841622056652,BEN,Africa
Benin,2010,1008.5054607808021,BEN,Africa
Benin,2015,1040.8637839567348,BEN,Africa
Benin,2020,1240.7331042466308,BEN,Africa
Bermuda,1990,35408.941621715676,BMU,Northern America
Bermuda,1995,42996.15794164635,BMU,Northern America
Bermuda,2000,56707.87425657069,BMU,Northern America
Bermuda,2005,77322.3158722343,BMU,Northern America
Bermuda,2010,104589.34228568726,BMU,Northern America
Bermuda,2015,105404.47231724313,BMU,Northern America
Bermuda,2020,107559.61955927598,BMU,Northern America
Bhutan,1990,489.9345712103449,BTN,Asia
Bhutan,1995,548.0861478314272,BTN,Asia
Bhutan,2000,747.8496506416845,BTN,Asia
Bhutan,2005,1201.4336470713172,BTN,Asia
Bhutan,2010,2194.1125129450106,BTN,Asia
Bhutan,2015,2746.377296684402,BTN,Asia
Bhutan,2020,3181.3401294307814,BTN,Asia
Bolivia (Plurinational State of),1990,685.9427176755764,BOL,Latin America and the Caribbean
Bolivia (Plurinational State of),1995,856.3651138424012,BOL,Latin America and the Caribbean
Bolivia (Plurinational State of),2000,977.3294709249384,BOL,Latin America and the Caribbean
Bolivia (Plurinational State of),2005,1018.313661496479,BOL,Latin America and the Caribbean
Bolivia (Plurinational State of),2010,1922.0586623873933,BOL,Latin America and the Caribbean
Bolivia (Plurinational State of),2015,2975.64881136538,BOL,Latin America and the Caribbean
Bolivia (Plurinational State of),2020,3068.8125550796917,BOL,Latin America and the Caribbean
Bosnia and Herzegovina,1990,1725.461635268011,BIH,Europe
Bosnia and Herzegovina,1995,530.3160462362201,BIH,Europe
Bosnia and Herzegovina,2000,1332.210521485762,BIH,Europe
Bosnia and Herzegovina,2005,2741.080142216668,BIH,Europe
Bosnia and Herzegovina,2010,4506.933663792122,BIH,Europe
Bosnia and Herzegovina,2015,4654.609552247181,BIH,Europe
Bosnia and Herzegovina,2020,6095.1030052301185,BIH,Europe
Botswana,1990,2774.026284057745,BWA,Africa
Botswana,1995,3064.5863532027297,BWA,Africa
Botswana,2000,3351.6861149628903,BWA,Africa
Botswana,2005,5156.081083426958,BWA,Africa
Botswana,2010,6041.73570201238,BWA,Africa
Botswana,2015,5869.7295562140025,BWA,Africa
Botswana,2020,5863.185477700797,BWA,Africa
Brazil,1990,2712.711688653657,BRA,Latin America and the Caribbean
Brazil,1995,4780.810924416297,BRA,Latin America and the Caribbean
Brazil,2000,3726.8112000515093,BRA,Latin America and the Caribbean
Brazil,2005,4773.269572338817,BRA,Latin America and the Caribbean
Brazil,2010,11249.293741071773,BRA,Latin America and the Caribbean
Brazil,2015,8783.214413107182,BRA,Latin America and the Caribbean
Brazil,2020,6923.700197150645,BRA,Latin America and the Caribbean
British Virgin Islands,1990,7676.728565025293,VGB,Latin America and the Caribbean
British Virgin Islands,1995,25651.709233902908,VGB,Latin America and the Caribbean
British Virgin Islands,2000,42659.731098288896,VGB,Latin America and the Caribbean
British Virgin Islands,2005,42283.16499978721,VGB,Latin America and the Caribbean
British Virgin Islands,2010,40555.595877485845,VGB,Latin America and the Caribbean
British Virgin Islands,2015,43647.07484846421,VGB,Latin America and the Caribbean
British Virgin Islands,2020,46222.90520867033,VGB,Latin America and the Caribbean
Brunei Darussalam,1990,14892.26966418019,BRN,Asia
Brunei Darussalam,1995,17537.525408633763,BRN,Asia
Brunei Darussalam,2000,19913.720680731858,BRN,Asia
Brunei Darussalam,2005,28799.571627577647,BRN,Asia
Brunei Darussalam,2010,34609.297920329394,BRN,Asia
Brunei Darussalam,2015,30681.45016724454,BRN,Asia
Brunei Darussalam,2020,27179.344444796407,BRN,Asia
Bulgaria,1990,2363.885969428089,BGR,Europe
Bulgaria,1995,2240.2473575567647,BGR,Europe
Bulgaria,2000,1635.7749010019202,BGR,Europe
Bulgaria,2005,3821.853038104841,BGR,Europe
Bulgaria,2010,6676.401585653373,BGR,Europe
Bulgaria,2015,6945.4328771840665,BGR,Europe
Bulgaria,2020,10058.97964973668,BGR,Europe
Burkina Faso,1990,385.929247052586,BFA,Africa
Burkina Faso,1995,261.1477340752421,BFA,Africa
Burkina Faso,2000,249.1816556186167,BFA,Africa
Burkina Faso,2005,442.76826679218624,BFA,Africa
Burkina Faso,2010,626.6589787116195,BFA,Africa
Burkina Faso,2015,631.648324537149,BFA,Africa
Burkina Faso,2020,840.2501425190061,BFA,Africa
Burundi,1990,209.4024852553859,BDI,Africa
Burundi,1995,168.62750879393025,BDI,Africa
Burundi,2000,112.42098482104265,BDI,Africa
Burundi,2005,151.18804052928914,BDI,Africa
Burundi,2010,222.6608502289184,BDI,Africa
Burundi,2015,262.0017584876099,BDI,Africa
Burundi,2020,282.43105775771164,BDI,Africa
Cabo Verde,1990,960.9644953999382,CPV,Africa
Cabo Verde,1995,1356.2905450880962,CPV,Africa
Cabo Verde,2000,1338.228233766698,CPV,Africa
Cabo Verde,2005,2385.788753905617,CPV,Africa
Cabo Verde,2010,3501.8134987051535,CPV,Africa
Cabo Verde,2015,3167.7963100559873,CPV,Africa
Cabo Verde,2020,3223.7356017049124,CPV,Africa
Cambodia,1990,190.52363691505082,KHM,Asia
Cambodia,1995,303.06767850772366,KHM,Asia
Cambodia,2000,302.55678456212434,KHM,Asia
Cambodia,2005,475.06939431039416,KHM,Asia
Cambodia,2010,782.69573872445,KHM,Asia
Cambodia,2015,1170.742815770486,KHM,Asia
Cambodia,2020,1577.9117393170138,KHM,Asia
Cameroon,1990,1213.6375367013964,CMR,Africa
Cameroon,1995,822.363214590515,CMR,Africa
Cameroon,2000,698.4242799560174,CMR,Africa
Cameroon,2005,1128.9088209363424,CMR,Africa
Cameroon,2010,1382.4650249344145,CMR,Africa
Cameroon,2015,1398.61633285039,CMR,Africa
Cameroon,2020,1539.1305465001901,CMR,Africa
Canada,1990,21552.73408054607,CAN,Northern America
Canada,1995,20688.118755283296,CAN,Northern America
Canada,2000,24272.92606245715,CAN,Northern America
Canada,2005,36415.482488109,CAN,Northern America
Canada,2010,47617.91113651003,CAN,Northern America
Canada,2015,43549.85042359986,CAN,Northern America
Canada,2020,43485.212870238734,CAN,Northern America
Cayman Islands,1990,47097.80226910511,CYM,Latin America and the Caribbean
Cayman Islands,1995,52096.47332095821,CYM,Latin America and the Caribbean
Cayman Islands,2000,75700.07796799556,CYM,Latin America and the Caribbean
Cayman Islands,2005,85812.93856495648,CYM,Latin America and the Caribbean
Cayman Islands,2010,76872.17531427363,CYM,Latin America and the Caribbean
Cayman Islands,2015,77295.85317382494,CYM,Latin America and the Caribbean
Cayman Islands,2020,83897.50663784934,CYM,Latin America and the Caribbean
Central African Republic,1990,536.5904895364362,CAF,Africa
Central African Republic,1995,356.1566107923264,CAF,Africa
Central African Republic,2000,254.5328076481621,CAF,Africa
Central African Republic,2005,335.6762709877961,CAF,Africa
Central African Republic,2010,459.32866477535975,CAF,Africa
Central African Republic,2015,351.61358348136787,CAF,Africa
Central African Republic,2020,435.0849377921588,CAF,Africa
Chad,1990,314.6823199604075,TCD,Africa
Chad,1995,238.54129812134724,TCD,Africa
Chad,2000,190.7906317133146,TCD,Africa
Chad,2005,667.726534574634,TCD,Africa
Chad,2010,1023.6576376824759,TCD,Africa
Chad,2015,1018.4253768406379,TCD,Africa
Chad,2020,898.2136468632049,TCD,Africa
Chile,1990,2617.0000139546332,CHL,Latin America and the Caribbean
Chile,1995,5209.137573402155,CHL,Latin America and the Caribbean
Chile,2000,5104.493114561978,CHL,Latin America and the Caribbean
Chile,2005,7602.005448363624,CHL,Latin America and the Caribbean
Chile,2010,12852.049309832013,CHL,Latin America and the Caribbean
Chile,2015,13649.546321499805,CHL,Latin America and the Caribbean
Chile,2020,13165.386342986005,CHL,Latin America and the Caribbean
China (mainland),1990,341.99900967992374,CHN,Asia
China (mainland),1995,602.9539288966575,CHN,Asia
China (mainland),2000,958.2565030140767,CHN,Asia
China (mainland),2005,1751.8462829648756,CHN,Asia
China (mainland),2010,4515.077078168655,CHN,Asia
China (mainland),2015,7936.749007064388,CHN,Asia
China (mainland),2020,10307.696388141958,CHN,Asia
"China, Hong Kong SAR",1990,13175.954371875017,HKG,Asia
"China, Hong Kong SAR",1995,23167.129355526613,HKG,Asia
"China, Hong Kong SAR",2000,25503.48021992285,HKG,Asia
"China, Hong Kong SAR",2005,26174.513759400328,HKG,Asia
"China, Hong Kong SAR",2010,32056.17469607889,HKG,Asia
"China, Hong Kong SAR",2015,41809.783214355244,HKG,Asia
"China, Hong Kong SAR",2020,45986.24952043468,HKG,Asia
"China, Macao Special Administrative Region",1990,9269.649022376925,MAC,Asia
"China, Macao Special Administrative Region",1995,17764.54638360434,MAC,Asia
"China, Macao Special Administrative Region",2000,15684.779549676534,MAC,Asia
"China, Macao Special Administrative Region",2005,24886.581886576783,MAC,Asia
"China, Macao Special Administrative Region",2010,50676.38919285165,MAC,Asia
"China, Macao Special Administrative Region",2015,73220.6317344085,MAC,Asia
"China, Macao Special Administrative Region",2020,37474.7349854902,MAC,Asia
Colombia,1990,1734.8043927904625,COL,Latin America and the Caribbean
Colombia,1995,3046.410961835626,COL,Latin America and the Caribbean
Colombia,2000,2530.4106894197325,COL,Latin America and the Caribbean
Colombia,2005,3448.98036486387,COL,Latin America and the Caribbean
Colombia,2010,6394.198705462737,COL,Latin America and the Caribbean
Colombia,2015,6228.426299041305,COL,Latin America and the Caribbean
Colombia,2020,5302.023428015621,COL,Latin America and the Caribbean
Comoros,1990,1184.7360089472536,COM,Africa
Comoros,1995,998.8707845402215,COM,Africa
Comoros,2000,786.0943503609168,COM,Africa
Comoros,2005,1328.4304504782838,COM,Africa
Comoros,2010,1382.7145884639367,COM,Africa
Comoros,2015,1322.404177301015,COM,Africa
Comoros,2020,1518.1439427526384,COM,Africa
Congo,1990,1219.5175423378466,COG,Africa
Congo,1995,896.0082183082134,COG,Africa
Congo,2000,1156.3675346168618,COG,Africa
Congo,2005,1809.8688513718193,COG,Africa
Congo,2010,2959.8745985949686,COG,Africa
Congo,2015,2453.4831319895047,COG,Africa
Congo,2020,2011.2834404534372,COG,Africa
Cook Islands,1990,4238.9582881040815,COK,Oceania
Cook Islands,1995,6516.604171686043,COK,Oceania
Cook Islands,2000,6289.46974169494,COK,Oceania
Cook Islands,2005,13151.758954080726,COK,Oceania
Cook Islands,2010,13989.553411753019,COK,Oceania
Cook Islands,2015,17076.763457565077,COK,Oceania
Cook Islands,2020,16641.881322938403,COK,Oceania
Costa Rica,1990,2307.6748566073734,CRI,Latin America and the Caribbean
Costa Rica,1995,3238.923063201662,CRI,Latin America and the Caribbean
Costa Rica,2000,3773.0746021419423,CRI,Latin America and the Caribbean
Costa Rica,2005,4644.364919961204,CRI,Latin America and the Caribbean
Costa Rica,2010,8147.248621933183,CRI,Latin America and the Caribbean
Costa Rica,2015,11529.955173574028,CRI,Latin America and the Caribbean
Costa Rica,2020,12179.25667422402,CRI,Latin America and the Caribbean
Croatia,1990,3412.6394574546202,HRV,Europe
Croatia,1995,4710.476904540271,HRV,Europe
Croatia,2000,4794.590208276928,HRV,Europe
Croatia,2005,10347.277689601575,HRV,Europe
Croatia,2010,13917.726080552493,HRV,Europe
Croatia,2015,11835.29017062307,HRV,Europe
Croatia,2020,14061.170263022184,HRV,Europe
Cuba,1990,2695.5825379029934,CUB,Latin America and the Caribbean
Cuba,1995,2784.750709476531,CUB,Latin America and the Caribbean
Cuba,2000,2752.2397999386085,CUB,Latin America and the Caribbean
Cuba,2005,3791.852012170604,CUB,Latin America and the Caribbean
Cuba,2010,5697.575209135322,CUB,Latin America and the Caribbean
Cuba,2015,7690.166362474582,CUB,Latin America and the Caribbean
Cuba,2020,9499.590202304318,CUB,Latin America and the Caribbean
Curaçao,2005,15921.428070942282,CUW,Latin America and the Caribbean
Curaçao,2010,18501.672882559586,CUW,Latin America and the Caribbean
Curaçao,2015,18038.2327962862,CUW,Latin America and the Caribbean
Curaçao,2020,13388.738814596963,CUW,Latin America and the Caribbean
Cyprus,1990,10801.63327076261,CYP,Asia
Cyprus,1995,15101.546544755314,CYP,Asia
Cyprus,2000,14648.153933825526,CYP,Asia
Cyprus,2005,25682.001283650858,CYP,Asia
Cyprus,2010,31074.665241563147,CYP,Asia
Cyprus,2015,23476.83860904354,CYP,Asia
Cyprus,2020,28820.44657740705,CYP,Asia
Czechia,1990,3953.7360833418297,CZE,Europe
Czechia,1995,5832.758089682792,CZE,Europe
Czechia,2000,6040.5712020209985,CZE,Europe
Czechia,2005,13340.648679685703,CZE,Europe
Czechia,2010,19978.49551510287,CZE,Europe
Czechia,2015,17867.413500323848,CZE,Europe
Czechia,2020,23357.293366900692,CZE,Europe
Côte d'Ivoire,1990,998.5134399813326,CIV,Africa
Côte d'Ivoire,1995,776.5821902118307,CIV,Africa
Côte d'Ivoire,2000,635.8181863091353,CIV,Africa
Côte d'Ivoire,2005,900.6185507042892,CIV,Africa
Côte d'Ivoire,2010,1243.5592194082496,CIV,Africa
Côte d'Ivoire,2015,1940.0865976163648,CIV,Africa
Côte d'Ivoire,2020,2349.0698820003204,CIV,Africa
Democratic People's Republic of Korea,1990,734.8580070707972,PRK,Asia
Democratic People's Republic of Korea,1995,222.25105525678936,PRK,Asia
Democratic People's Republic of Korea,2000,461.95649421870775,PRK,Asia
Democratic People's Republic of Korea,2005,548.4068891946572,PRK,Asia
Democratic People's Republic of Korea,2010,572.9526012502631,PRK,Asia
Democratic People's Republic of Korea,2015,653.8496741475212,PRK,Asia
Democratic People's Republic of Korea,2020,621.3791454659184,PRK,Asia
Democratic Republic of the Congo,1990,417.7249814622724,COD,Africa
Democratic Republic of the Congo,1995,206.68629206166995,COD,Africa
Democratic Republic of the Congo,2000,171.53320883810295,COD,Africa
Democratic Republic of the Congo,2005,211.5739355041015,COD,Africa
Democratic Republic of the Congo,2010,324.82810963098905,COD,Africa
Democratic Republic of the Congo,2015,482.0642119059999,COD,Africa
Democratic Republic of the Congo,2020,487.9494757191167,COD,Africa
Denmark,1990,26872.370748022022,DNK,Europe
Denmark,1995,35339.25892020829,DNK,Europe
Denmark,2000,30737.39871360738,DNK,Europe
Denmark,2005,48648.20981631436,DNK,Europe
Denmark,2010,58008.29375857668,DNK,Europe
Denmark,2015,53308.19755532908,DNK,Europe
Denmark,2020,60896.774850812384,DNK,Europe
Djibouti,1990,791.641200966433,DJI,Africa
Djibouti,1995,809.428223298074,DJI,Africa
Djibouti,2000,736.3144924173228,DJI,Africa
Djibouti,2005,852.8901882824755,DJI,Africa
Djibouti,2010,1352.973299875682,DJI,Africa
Djibouti,2015,2430.273501358911,DJI,Africa
Djibouti,2020,3140.3379414789283,DJI,Africa
Dominica,1990,2899.0606011662126,DMA,Latin America and the Caribbean
Dominica,1995,3967.026809182269,DMA,Latin America and the Caribbean
Dominica,2000,4879.149772779246,DMA,Latin America and the Caribbean
Dominica,2005,5304.126096565738,DMA,Latin America and the Caribbean
Dominica,2010,7182.400202544191,DMA,Latin America and the Caribbean
Dominica,2015,7724.0424105737575,DMA,Latin America and the Caribbean
Dominica,2020,7036.805539479336,DMA,Latin America and the Caribbean
Dominican Republic,1990,1335.729146468498,DOM,Latin America and the Caribbean
Dominican Republic,1995,2001.0035787858053,DOM,Latin America and the Caribbean
Dominican Republic,2000,2805.354841218313,DOM,Latin America and the Caribbean
Dominican Republic,2005,3874.6645280808316,DOM,Latin America and the Caribbean
Dominican Republic,2010,5437.899128959989,DOM,Latin America and the Caribbean
Dominican Republic,2015,6837.995772857189,DOM,Latin America and the Caribbean
Dominican Republic,2020,7167.914931980666,DOM,Latin America and the Caribbean
Ecuador,1990,1457.627807974421,ECU,Latin America and the Caribbean
Ecuador,1995,2112.2070203792996,ECU,Latin America and the Caribbean
Ecuador,2000,1450.8051197373904,ECU,Latin America and the Caribbean
Ecuador,2005,3014.310009315896,ECU,Latin America and the Caribbean
Ecuador,2010,4640.246344378446,ECU,Latin America and the Caribbean
Ecuador,2015,6130.586675567683,ECU,Latin America and the Caribbean
Ecuador,2020,5645.199289653324,ECU,Latin America and the Caribbean
Egypt,1990,629.1227069285321,EGY,Africa
Egypt,1995,1024.7967134973999,EGY,Africa
Egypt,2000,1340.6446181039612,EGY,Africa
Egypt,2005,1194.5109264395305,EGY,Africa
Egypt,2010,2459.878926683649,EGY,Africa
Egypt,2015,3251.455263766567,EGY,Africa
Egypt,2020,3457.2110627594457,EGY,Africa
El Salvador,1990,897.5929820861201,SLV,Latin America and the Caribbean
El Salvador,1995,1552.1302097441023,SLV,Latin America and the Caribbean
El Salvador,2000,1977.840609235708,SLV,Latin America and the Caribbean
El Salvador,2005,2434.323766354628,SLV,Latin America and the Caribbean
El Salvador,2010,3017.3077931853177,SLV,Latin America and the Caribbean
El Salvador,2015,3761.51334940121,SLV,Latin America and the Caribbean
El Salvador,2020,3961.727432334228,SLV,Latin America and the Caribbean
Equatorial Guinea,1990,364.58747594771586,GNQ,Africa
Equatorial Guinea,1995,384.0066870443336,GNQ,Africa
Equatorial Guinea,2000,2205.649557838504,GNQ,Africa
Equatorial Guinea,2005,9852.458554762026,GNQ,Africa
Equatorial Guinea,2010,14890.980244268134,GNQ,Africa
Equatorial Guinea,2015,9781.577397556866,GNQ,Africa
Equatorial Guinea,2020,6327.598961960397,GNQ,Africa
Eritrea,1990,154.58659142022452,ERI,Africa
Eritrea,1995,296.5500596549996,ERI,Africa
Eritrea,2000,295.19692264540646,ERI,Africa
Eritrea,2005,387.8985400598767,ERI,Africa
Eritrea,2010,504.9724601766518,ERI,Africa
Eritrea,2015,602.7524345667282,ERI,Africa
Eritrea,2020,594.0037720677833,ERI,Africa
Estonia,1990,3602.9066952697713,EST,Europe
Estonia,1995,3080.9039206491675,EST,Europe
Estonia,2000,4073.9509878465956,EST,Europe
Estonia,2005,10411.563613093474,EST,Europe
Estonia,2010,14671.124191964616,EST,Europe
Estonia,2015,17404.964330507708,EST,Europe
Estonia,2020,23596.6280435775,EST,Europe
Ethiopia,1990,234.09026488641797,ETH,Africa
